           time              RR              ZZ            Qacc           Qmdom            QQ01            QQ02            QQ03            QQ04           Xkf01           Xkf02           Xkf03           Xkf04            PP01            PP02            PP03            PP04            PP05            PP06            PP07            PP08            PP09            PP10            PP11            PP12            PP13            PP14            PP15            PP16              nn              NN           boDet     sqrtNlambda             Wm0             Wc0              Wi 
   9.200000e-01    1.000000e+00    2.862361e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.737980e+01    5.772557e+01    6.148801e+01   -4.987556e-02    1.230505e-01    3.696201e-01    4.918444e-01   -6.430892e-04    3.696201e-01    1.544920e+00    2.512209e+00   -7.185581e-03    4.918444e-01    2.512209e+00    5.236282e+00   -3.857638e-02   -6.430892e-04   -7.185581e-03   -3.857638e-02    1.823903e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   9.400000e-01    1.000000e+00    3.014750e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.874156e+01    5.953505e+01    6.231598e+01   -5.108143e-02    1.217827e-01    3.617367e-01    4.783291e-01   -6.991519e-04    3.617367e-01    1.498756e+00    2.433086e+00   -7.708025e-03    4.783291e-01    2.433086e+00    5.094189e+00   -4.057696e-02   -6.991519e-04   -7.708025e-03   -4.057696e-02    1.841800e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   9.600000e-01    1.000000e+00    3.064914e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.002964e+01    6.103153e+01    6.270867e+01   -5.170559e-02    1.205410e-01    3.542239e-01    4.657857e-01   -7.591407e-04    3.542239e-01    1.455714e+00    2.361383e+00   -8.254792e-03    4.657857e-01    2.361383e+00    4.972287e+00   -4.261836e-02   -7.591407e-04   -8.254792e-03   -4.261836e-02    1.859850e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   9.800000e-01    1.000000e+00    3.248881e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.140911e+01    6.271188e+01    6.333130e+01   -5.280584e-02    1.193289e-01    3.470793e-01    4.541745e-01   -8.231566e-04    3.470793e-01    1.415655e+00    2.296645e+00   -8.825568e-03    4.541745e-01    2.296645e+00    4.868574e+00   -4.468264e-02   -8.231566e-04   -8.825568e-03   -4.468264e-02    1.877954e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.000000e+00    1.000000e+00    3.490221e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.293904e+01    6.473676e+01    6.438647e+01   -5.488383e-02    1.181491e-01    3.402987e-01    4.434768e-01   -8.913205e-04    3.402987e-01    1.378451e+00    2.238599e+00   -9.420281e-03    4.434768e-01    2.238599e+00    4.782470e+00   -4.677921e-02   -8.913205e-04   -9.420281e-03   -4.677921e-02    1.896169e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.021000e+00    1.000000e+00    3.424226e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.424614e+01    6.602374e+01    6.445631e+01   -5.497818e-02    1.170040e-01    3.338776e-01    4.336838e-01   -9.637697e-04    3.338776e-01    1.343985e+00    2.187083e+00   -1.003935e-02    4.336838e-01    2.187083e+00    4.714059e+00   -4.892719e-02   -9.637697e-04   -1.003935e-02   -4.892719e-02    1.914628e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.041000e+00    1.000000e+00    3.517699e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.553285e+01    6.718164e+01    6.435733e+01   -5.465852e-02    1.158954e-01    3.278105e-01    4.247363e-01   -1.040528e-03    3.278105e-01    1.312146e+00    2.141542e+00   -1.068177e-02    4.247363e-01    2.141542e+00    4.660196e+00   -5.108260e-02   -1.040528e-03   -1.068177e-02   -5.108260e-02    1.933011e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.061000e+00    1.000000e+00    3.878931e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.710752e+01    6.908146e+01    6.522036e+01   -5.688843e-02    1.148248e-01    3.220915e-01    4.166032e-01   -1.121649e-03    3.220915e-01    1.282825e+00    2.101640e+00   -1.134655e-02    4.166032e-01    2.101640e+00    4.619522e+00   -5.323601e-02   -1.121649e-03   -1.134655e-02   -5.323601e-02    1.951228e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.081000e+00    1.000000e+00    3.834428e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.848422e+01    7.033660e+01    6.523114e+01   -5.680196e-02    1.137935e-01    3.167147e-01    4.093055e-01   -1.207302e-03    3.167147e-01    1.255929e+00    2.067460e+00   -1.203436e-02    4.093055e-01    2.067460e+00    4.593746e+00   -5.543199e-02   -1.207302e-03   -1.203436e-02   -5.543199e-02    1.969653e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.101000e+00    1.000000e+00    3.973705e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.988517e+01    7.158994e+01    6.523924e+01   -5.668970e-02    1.128027e-01    3.116746e-01    4.027848e-01   -1.297434e-03    3.116746e-01    1.231369e+00    2.038488e+00   -1.274365e-02    4.027848e-01    2.038488e+00    4.579880e+00   -5.762832e-02   -1.297434e-03   -1.274365e-02   -5.762832e-02    1.987897e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.121000e+00    1.000000e+00    4.360659e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.158466e+01    7.359431e+01    6.621835e+01   -5.996331e-02    1.118530e-01    3.069654e-01    3.970214e-01   -1.392068e-03    3.069654e-01    1.209061e+00    2.014496e+00   -1.347345e-02    3.970214e-01    2.014496e+00    4.577147e+00   -5.982272e-02   -1.392068e-03   -1.347345e-02   -5.982272e-02    2.005921e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.141000e+00    1.000000e+00    4.275157e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.303448e+01    7.482320e+01    6.617436e+01   -5.960121e-02    1.109455e-01    3.025822e-01    3.920522e-01   -1.491409e-03    3.025822e-01    1.188934e+00    1.995696e+00   -1.422506e-02    3.920522e-01    1.995696e+00    4.587867e+00   -6.206503e-02   -1.491409e-03   -1.422506e-02   -6.206503e-02    2.024238e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.161000e+00    1.000000e+00    4.479189e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.457145e+01    7.622143e+01    6.635069e+01   -6.010835e-02    1.100806e-01    2.985204e-01    3.878044e-01   -1.595265e-03    2.985204e-01    1.170923e+00    1.981490e+00   -1.499592e-02    3.878044e-01    1.981490e+00    4.608311e+00   -6.429908e-02   -1.595265e-03   -1.499592e-02   -6.429908e-02    2.042227e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.181000e+00    1.000000e+00    4.728100e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.623718e+01    7.789469e+01    6.688221e+01   -6.221837e-02    1.092591e-01    2.947753e-01    3.842759e-01   -1.703665e-03    2.947753e-01    1.154961e+00    1.971788e+00   -1.578541e-02    3.842759e-01    1.971788e+00    4.638559e+00   -6.653460e-02   -1.703665e-03   -1.578541e-02   -6.653460e-02    2.059986e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.201000e+00    1.000000e+00    4.781387e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.780904e+01    7.923476e+01    6.696900e+01   -6.234730e-02    1.084816e-01    2.913431e-01    3.814774e-01   -1.816691e-03    2.913431e-01    1.140993e+00    1.966607e+00   -1.659370e-02    3.814774e-01    1.966607e+00    4.679310e+00   -6.879058e-02   -1.816691e-03   -1.659370e-02   -6.879058e-02    2.077740e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.221000e+00    1.000000e+00    5.018964e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.949144e+01    8.080052e+01    6.735090e+01   -6.398058e-02    1.077485e-01    2.882199e-01    3.793651e-01   -1.934156e-03    2.882199e-01    1.128963e+00    1.965569e+00   -1.741854e-02    3.793651e-01    1.965569e+00    4.728464e+00   -7.103808e-02   -1.934156e-03   -1.741854e-02   -7.103808e-02    2.095113e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.241000e+00    1.000000e+00    4.876138e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.086831e+01    8.147500e+01    6.654689e+01   -5.925337e-02    1.070603e-01    2.854023e-01    3.779488e-01   -2.056104e-03    2.854023e-01    1.118822e+00    1.968678e+00   -1.825979e-02    3.779488e-01    1.968678e+00    4.786603e+00   -7.329302e-02   -2.056104e-03   -1.825979e-02   -7.329302e-02    2.112309e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.261000e+00    1.000000e+00    5.221308e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.247940e+01    8.272242e+01    6.651498e+01   -5.871600e-02    1.064177e-01    2.828863e-01    3.771165e-01   -2.181898e-03    2.828863e-01    1.110507e+00    1.975062e+00   -1.911095e-02    3.771165e-01    1.975062e+00    4.848414e+00   -7.547308e-02   -2.181898e-03   -1.911095e-02   -7.547308e-02    2.128191e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.281000e+00    1.000000e+00    5.495694e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.423285e+01    8.428080e+01    6.689997e+01   -6.069995e-02    1.058209e-01    2.806671e-01    3.769140e-01   -2.311703e-03    2.806671e-01    1.103954e+00    1.984957e+00   -1.997274e-02    3.769140e-01    1.984957e+00    4.916289e+00   -7.762462e-02   -2.311703e-03   -1.997274e-02   -7.762462e-02    2.143408e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.301000e+00    1.000000e+00    5.531565e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.586698e+01    8.544787e+01    6.675037e+01   -5.931002e-02    1.052703e-01    2.787411e-01    3.773640e-01   -2.445578e-03    2.787411e-01    1.099112e+00    1.998463e+00   -2.084554e-02    3.773640e-01    1.998463e+00    4.991476e+00   -7.977348e-02   -2.445578e-03   -2.084554e-02   -7.977348e-02    2.158332e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.321000e+00    1.000000e+00    5.684187e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.751098e+01    8.657657e+01    6.654848e+01   -5.749343e-02    1.047663e-01    2.771045e-01    3.783994e-01   -2.583004e-03    2.771045e-01    1.095927e+00    2.015053e+00   -2.172480e-02    3.783994e-01    2.015053e+00    5.071066e+00   -8.187639e-02   -2.583004e-03   -2.172480e-02   -8.187639e-02    2.172319e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.341000e+00    1.000000e+00    6.010572e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.934447e+01    8.814268e+01    6.694974e+01   -5.991828e-02    1.043091e-01    2.757524e-01    3.799943e-01   -2.723675e-03    2.757524e-01    1.094338e+00    2.034480e+00   -2.260770e-02    3.799943e-01    2.034480e+00    5.154154e+00   -8.392360e-02   -2.723675e-03   -2.260770e-02   -8.392360e-02    2.185223e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.361000e+00    1.000000e+00    6.067122e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.107401e+01    8.935903e+01    6.686001e+01   -5.874521e-02    1.038988e-01    2.746803e-01    3.821942e-01   -2.867774e-03    2.746803e-01    1.094288e+00    2.057000e+00   -2.349592e-02    3.821942e-01    2.057000e+00    5.243063e+00   -8.595807e-02   -2.867774e-03   -2.349592e-02   -8.595807e-02    2.197720e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.381000e+00    1.000000e+00    6.389043e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.297975e+01    9.097526e+01    6.733147e+01   -6.192108e-02    1.035356e-01    2.738833e-01    3.849245e-01   -3.014614e-03    2.738833e-01    1.095719e+00    2.082054e+00   -2.438404e-02    3.849245e-01    2.082054e+00    5.334822e+00   -8.793507e-02   -3.014614e-03   -2.438404e-02   -8.793507e-02    2.209109e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.401000e+00    1.000000e+00    6.540745e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.487410e+01    9.248532e+01    6.764768e+01   -6.392439e-02    1.032195e-01    2.733562e-01    3.882311e-01   -3.164394e-03    2.733562e-01    1.098573e+00    2.109910e+00   -2.527411e-02    3.882311e-01    2.109910e+00    5.431780e+00   -8.989749e-02   -3.164394e-03   -2.527411e-02   -8.989749e-02    2.220090e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.421000e+00    1.000000e+00    6.713252e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.677802e+01    9.394707e+01    6.789108e+01   -6.536169e-02    1.029504e-01    2.730937e-01    3.920756e-01   -3.316665e-03    2.730937e-01    1.102797e+00    2.140275e+00   -2.616313e-02    3.920756e-01    2.140275e+00    5.532657e+00   -9.182791e-02   -3.316665e-03   -2.616313e-02   -9.182791e-02    2.230390e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.441000e+00    1.000000e+00    6.977901e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.878441e+01    9.560851e+01    6.842127e+01   -6.933974e-02    1.027281e-01    2.730896e-01    3.964263e-01   -3.471007e-03    2.730896e-01    1.108328e+00    2.172903e+00   -2.704833e-02    3.964263e-01    2.172903e+00    5.636543e+00   -9.371513e-02   -3.471007e-03   -2.704833e-02   -9.371513e-02    2.239836e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.461000e+00    1.000000e+00    6.991153e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.062836e+01    9.675958e+01    6.819770e+01   -6.658387e-02    1.025524e-01    2.733377e-01    4.013001e-01   -3.627410e-03    2.733377e-01    1.115107e+00    2.207878e+00   -2.793041e-02    4.013001e-01    2.207878e+00    5.744593e+00   -9.558164e-02   -3.627410e-03   -2.793041e-02   -9.558164e-02    2.248820e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.481000e+00    1.000000e+00    7.282885e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.260296e+01    9.819337e+01    6.839293e+01   -6.767047e-02    1.024229e-01    2.738300e-01    4.065620e-01   -3.784506e-03    2.738300e-01    1.123062e+00    2.244273e+00   -2.879930e-02    4.065620e-01    2.244273e+00    5.851812e+00   -9.734939e-02   -3.784506e-03   -2.879930e-02   -9.734939e-02    2.256056e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.501000e+00    1.000000e+00    7.506390e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.462998e+01    9.969489e+01    6.868691e+01   -6.971340e-02    1.023389e-01    2.745573e-01    4.122425e-01   -3.942385e-03    2.745573e-01    1.132107e+00    2.282249e+00   -2.965629e-02    4.122425e-01    2.282249e+00    5.960069e+00   -9.905340e-02   -3.942385e-03   -2.965629e-02   -9.905340e-02    2.262173e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.521000e+00    1.000000e+00    7.646667e+01    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.662013e+01    1.010225e+02    6.871335e+01   -6.915539e-02    1.022996e-01    2.755101e-01    4.183264e-01   -4.100741e-03    2.755101e-01    1.142166e+00    2.321691e+00   -3.049992e-02    4.183264e-01    2.321691e+00    6.069423e+00   -1.006985e-01   -4.100741e-03   -3.049992e-02   -1.006985e-01    2.267278e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
